premise_code,premise,address,premise_type,state,district
18477.0,PASARAYA BS (PJ) SDN. BHD (CAWANGAN KEMAMAN),"LOT 10963,JALAN KAWASAN PERINDUSTRIAN JAKAR 2,MUKIM CHUKAI, KEMAMAN",Pasar Raya / Supermarket,Terengganu,Kemaman
18478.0,PASARAYA TF VALUE MART SDN BHD,"4-14 JALAN PERNIAGAAN PAYAMAS,PUSAT PERNIAGAAN PAYAMAS,",Pasar Raya / Supermarket,Johor,Tangkak
18479.0,KEDAI NASI KERTAS KOK LANAS,"LOT 123,DEPAN PETRONAS KOK LANAS,",Restoran Melayu,Kelantan,Kota Bharu
18480.0,SEGI CASH & CARRY SDN BHD (GOMBAK),"NO. 9-G & 10-G, JALAN BATU CAVES,TAMAN BATU CAVES,68100 BATU CAVES, SELANGOR",Pasar Raya / Supermarket,Selangor,Gombak
18481.0,SERVAY HYPERMARKET (SABAH) SDN BHD (INANAM),"LOT 11-20, GOLDEN HILL COMMERCIAL DESK,MILE 7-5, JALAN TUARAN, INANAM,88450 KOTA KINABALU, SABAH.",Hypermarket,Sabah,Kota Kinabalu
18485.0,RESTORAN NAN HONG,"NO.5, JALAN USAHA 4,SEKSYEN 15,40000 SHAH ALAM, SELANGOR",Restoran Cina,Selangor,Petaling
18486.0,PASARAYA BORONG S.N.S ALI,"7,9,11 JALAN SINGA E 20/E,SEKSYEN 20,40300 SHAH ALAM, SELANGOR.",Pasar Mini,Selangor,Petaling
18487.0,99 SPEED MART SDN BHD ( PETALING),"TAMAN DENAI PUCHONG, NO 11 & 13 (G),JLN DENAI PUCHONG, TAMAN DENAI PUCHONG,47100 PUCHONG, SELANGOR",Pasar Mini,Selangor,Petaling
18488.0,LESTARI MINI MARKET,"LOT 1636, JALAN MAT RAJI,KG PADANG JAWA,41300 KLANG, SELANGOR",Pasar Mini,Selangor,Klang
18489.0,PASAR MINI AM,"NO 1 JLN MURAI 6/1F,SEKSYEN 6,40000 SHAH ALAM, SELANGOR",Pasar Mini,Selangor,Petaling
18490.0,RESTORAN TANGKAK MADENA CURRY HOUSE,"NO 36,TAMAN MAHKOTA 2,JALAN SIALANG",Restoran India Muslim,Johor,Tangkak
18491.0,KEDAI RUNCIT HOE LEE,"TP-1,JALAN PAYAMAS,",Kedai Runcit,Johor,Tangkak
18492.0,TARGET SUPERMARKET (BATU PAHAT) SDN BHD,"LG 26 & LG 26A, SUMMIT PARADE BATU PAHAT,88, JALAN BAKAU CONDONG,83000 BATU PAHAT, JOHOR.",Pasar Raya / Supermarket,Johor,Batu Pahat
18494.0,MEI JING SEAFOOD RESTAURANT,"NO 247, JALAN BESAR,34300 BAGAN SERAI, PERAK,",Restoran Cina,Perak,Kerian
18495.0,RESTORAN D`EVERGREEN,"NO 60, LORONG B, PERUMAHAN LANGKAP 11,36700 LANGKAP, PERAK,",Restoran Melayu,Perak,Hilir Perak
18496.0,PREEYA MINI MARKET,"NO 56-A,PERSIARAN CAMELIA 3, TANAH RATA,CAMERON HIGHLAND PAHANG",Pasar Mini,Pahang,Cameron Highlands
18497.0,PASARAYA JIMAT BRINCANG,"BRINCANG,CAMERON HIGLAND PAHANG,",Pasar Mini,Pahang,Cameron Highlands
18498.0,KDI FRESH MART ENTERPRISE,"C2-G-12,TAMAN ROYAL LILY, TANAH RATA,CAMERON HIGHLAND PAHANG",Pasar Mini,Pahang,Cameron Highlands
18499.0,NASI KANDAR PADANG KOTA (PARIT BUNTAR) PERAK,"MYDIN PARIT BUNTAR HYPERMARKET, KERIAN SENTRAL MALL,LOT 23252, JALAN SEKOLAH,34200 PARIT BUNTAR, PERAK",Restoran India Muslim,Perak,Parit Buntar
18500.0,RESTORAN LIMRA ( GERIK ),"11061, JALAN SUDA BAHAGIA,33300 GERIK, PERAK,",Restoran India Muslim,Perak,Gerik
18501.0,EMART TABUAN JAYA,"NO.1,TABUAN TRANQUILITY COMMERCIAL CENTRE JALAN CANNA,93350 KUCHING, SARAWAK",Pasar Raya / Supermarket,Sarawak,Kuching
18502.0,EVERWIN CENTRE SDN. BHD. (11TH MILE),"EVERWIN CENTRE SDN.BHD. (11TH MILE),NO.6, LOT 118, BLOCK 82,K.C.L.D.JALAN KUCHING/SERIANBATU 11",Pasar Raya / Supermarket,Sarawak,Kota Padawan
18503.0,LEPAPA SUPERMARKET MATANG,"LEPAPA SUPERMARKET SDN.BHD.GROUND & FIRST FLOOR,SUBLOT 1, 2 & 3, LOT 4635 SECTION 65, K.T.L.D,KUCHING, SARAWAK",Pasar Raya / Supermarket,Sarawak,Kuching
18505.0,PAK GROCER,"NO 412, 414 & 416, JALAN 5/132,TAMAN GASING INDAH,",Pasar Mini,W.P. Kuala Lumpur,Lembah Pantai
18507.0,MUAR SOUP HOUSE ( DARUL MAHSYUR),"26, JALAN SISI, PEKAN MUAR, 84000 MUAR,JOHOR,JALAN SISI,PEKAN MUAR",Restoran India Muslim,Johor,Muar
18508.0,RISEN SUN RESTAURANT,"LOT NO.4&5, JALAN TESSA, 98850 LAWAS, SARAWAK,",Restoran Cina,Sarawak,Lawas
18509.0,88 LAWAS RESTAURANT,"LOT 261, JALAN MASJID BARU, 98850 LAWAS, SARAWAK.,",Restoran Cina,Sarawak,Lawas
18510.0,"RESTAURANT HAJI TABIB, SINARAN TIGA SERI MURNI, LAWAS","GROUND FLOOR, LOT 4346 JALAN BANTING SHOP HOUSE, 98850 LAWAS, SARAWAK,",Restoran Melayu,Sarawak,Lawas
18511.0,D BEDAH CORNER,"MC-01, MEDAN CORNER, 26700 MUADZAM SHAH, PAHANG,",Restoran Melayu,Pahang,Rompin
18513.0,KOPITIAM H SCHA,"NO.1, JALAN MAKMUR 1, PRESINT NIAGA BANDAR SATELIT 26700 MUADZAM SHAH, PAHANG,",Restoran India Muslim,Pahang,Rompin
18515.0,MY MUM CAFÃ‰,"NO 78 TKT BAWAH, JALAN ZAPIN INDAH UTAMA, BANDAR INDERAPURA ,27000 JERANTUT PAHANG,",Restoran Melayu,Pahang,Jerantut
18517.0,BAK KUT THE COTTAGE DELIGHT,"NO 4 JALAN PASAR,39100 BANDAR BARIU BARU BRINCHANG , CAMERON HIGHLAND,BANDAR BARIU BARU BRINCHANG,",Restoran Cina,Pahang,Cameron Highlands
18520.0,AHMAD FAIZOL BIN ABDUL RASHID,"E F 93, KG KETAPANG HILIR PEKAN, PAHANG,",Restoran Melayu,Pahang,Pekan
18521.0,SELERA AMBANG QASEH,"NO B6 ANJUNG SELERA, BANDAR PUSAT JENGKA 26400 BANDAR TUN ABDUL RAZAK JENGKA PAHANG,",Medan Selera,Pahang,Maran
18522.0,LOT 702,"NO. 1, LORONG ALAMANDA 1, TAMAN ALAMANDA, 27000 JERANTUT, PAHANG,",Restoran India Muslim,Pahang,Jerantut
18523.0,RESTORAN HAZZIAN HAMZAH,"NO. 3 JALAN SRI DAGANGAN PERAMU, PEKAN,",Restoran Melayu,Pahang,Pekan
18524.0,RESTORAN FAROUK MAJU,"NO. 1 WISMA FAROUK PEKAN, JALAN ENGKU MUDA MANSOR,",Restoran India Muslim,Pahang,Pekan
18527.0,WARUNG KELUARGA KAK MAH,"BERHAMPIRAN MASJID LAMA, 26600 PEKAN PAHANG,",Restoran Melayu,Pahang,Pekan
18528.0,RESTORAN FAI LOK,"RESTORAN FAI LOK (0019065-H)NO B-8, JALAN TAMAN RIMBA,TAMAN GOPENG, 28400 MENTAKAB.PAHANG,",Restoran Cina,Pahang,Temerloh
18529.0,MUTIARA BIRU BISTRO,"NO. 14 PUSAT PERTUMBUHAN DESA JALAN ENDAU- ROMPIN TANJUNG GEMOK, 26820 TANJUNG GEMOK, PAHANG,",Restoran Melayu,Pahang,Rompin
18530.0,RESTORAN RAHMAT,"RESTORAN RAHMAT (CA0112929-X)NO. 67, JALAN ZABIDIN, 28400 MENTAKAB,PAHANG,",Restoran Melayu,Pahang,Temerloh
18531.0,RESTORAN AR ROBAH,"RESTORAN AR ROBAH (NS0103832-U)NO. 46, JALAN ORKID,28400 MENTAKAB,PAHANG,",Restoran India Muslim,Pahang,Temerloh
18532.0,RESTORAN  ANJUNG SERI BERA,"NO. 24 JALAN KERAYONG 4, 28200 BANDAR BERA, PAHANG,",Restoran Melayu,Pahang,Bera
18534.0,RESTORAN ASZ,"NO. 49, JALAN ZAPIN INDAH 2,BANDAR INDERAPURA,27000 JERANTUT, PAHANG,",Restoran India Muslim,Pahang,Jerantut
18535.0,RESTORAN GULAI KAMPUNG,"NO.10, LORONG BBKL 2-1 BANDAR BARU SEBERANG JELAI, 27200 KUALA LIPIS,",Restoran Melayu,Pahang,Lipis
18536.0,RESTORAN MADEENA BISTRO,"NO. 10, JALAN CHENERAS INDAH, TAMAN CHENERAS, 27200 KUALAI LIPIS, PAHANG,",Restoran India Muslim,Pahang,Lipis
18537.0,RESTORAN AH FATT CHAY,"NO. 7, TINGKAT BAWAH, LOT PERNIAGAAN SUNGAI JAN, 27000 JERANTUT, PAHANG,",Restoran Cina,Pahang,Jerantut
18538.0,KEDAI MAKAN LOONG KEE,"8-B JALAN KUALA TEMBELING, SUNGAI JAN, 27000 JERANTUT, PAHANG,",Restoran Cina,Pahang,Jerantut
18539.0,PASAR TAMAN KAYA ( TAIPING),"TAMAN KAYA, 34000 TAIPING PERAK,TAMAN KAYA, 34000 TAIPING PERAK,",Pasar Basah ,Perak,"Larut, Matang & Selama"
18540.0,99 SPEED MART SDN BHD ( TAMAN PEKAN BARU ),"LOT 4297, JALAN MERBUK,TAMAN PEKAN BARU,34200, PARIT BUNTAR",Pasar Mini,Perak,Kerian
18541.0,PANTAI TIMOR MART SDN BHD ( KOTA BHARU),"LOT 2945-2953,JALAN PINTU GENG, TINGKAT BAWAH,KOTA BHARU",Pasar Raya / Supermarket,Kelantan,Kota Bharu
18542.0,SALAMKU RETAIL SDN BHD (BACHOK),"LOT 1280, MUKIM TEMU RANGGAS,JAJAHAN BACHOK,",Pasar Raya / Supermarket,Kelantan,Bachok
18544.0,RESTORAN SOON LEE,"NO.13, JALAN DURIAN, TAMAN SINARAN,33300 GERIK, PERAK,",Restoran Cina,Perak,Gerik
18545.0,KEDAI MAKAN YAN,"NO 7, TAMAN SRI INDERAWASIH,36400 HUTAN MELINTANG, PERAK,",Restoran Cina,Perak,Bagan Datuk
18546.0,RESTORAN KHALIFFA,"NO 14E, JALAN FERI, SIMPANG EMPAT,36400 HUTAN MELINTANG, PERAK,",Restoran India Muslim,Perak,Bagan Datuk
18547.0,RESTORAN BERKAT,"NO 12, JALAN BIDOR,35000 TAPAH,PERAK,",Restoran India Muslim,Perak,Tapah
18548.0,RESTORAN SELERA KEPALA BUKIT,"BATU 9, JALAN TRONG,34850 CHANGKAT JERING,PERAK,",Restoran Melayu,Perak,"Larut, Matang & Selama"
18550.0,HOME-U (M) SDN BHD (BACHOK),"LOT 3250, KG PADANG MELINTANG,MUKIM PAK PURA, BERIS KUBOR BESAR,BACHOK",Pasar Mini,Kelantan,Bachok
18551.0,CITARASA FARTISHA,"RESTORAN & KATERING, NO 19,BANDAR U, 32610 SERI ISKANDAR, PERAK,",Restoran Melayu,Perak,Perak Tengah
18552.0,PANTAI TIMUR MART K.BADAK,"MINI MART @ KG BADAK,BACHOK LOT 2791, KG BELUKAR BADAK,MUKIM MELAWI,DAERAH BACHOK,",Pasar Mini,Kelantan,Bachok
18553.0,PANTAI TIMOR MART SDN BHD (TAMAN UDA MURNI),"MINI MART @ TAMAN UDA MURNI,PT542 & PT671, TINGKAT BAWAH,TAMAN UDA MURNI, JALAN PENGKALAN CHEPA,",Pasar Mini,Kelantan,Kota Bharu
18555.0,PANTAI TIMUR MART SDN BHD (PANJI),"MINI MART @ JALAN PANJI,LOT 2003, SEKSYEN 51, DEPAN JPJ, PAUH PANJI,JALAN HOSPITAL",Pasar Mini,Kelantan,Kota Bharu
18556.0,PASARAYA PKT,"PASARAYA PKT WHOLESALE WAREHOUSE SDN BHDPT406-PT413, JALAN TASEK, 17500 TANAH MERAH,KELANTAN,PT406-PT413 Jalan Tasek,",Pasar Raya / Supermarket,Kelantan,Tanah Merah
18557.0,RA DESA MART,"HADAPAN SEKOLAH MENENGAH KEBANGSAAN IPOH, KG GUAL IPOH,TANAH MERAH,KELANTAN,",Kedai Runcit,Kelantan,Tanah Merah
18558.0,PASARAYA U-SHOP,"UMMAH STORE (M) SDN BHD,S58/ 1477-A, JALAN DATO` LUNDANG,",Pasar Mini,Kelantan,Kota Bharu
18559.0,ECONMART BUKIT BUNGA,"BANGUNAN DYHAR HOTEL LOT 3149 HADAPAN MASJID BUKIT BUNGA,TANAH MERAH,KELANTAN,",Kedai Runcit,Kelantan,Tanah Merah
18560.0,GERAI MAKANAN DAN MINUMAN (HAMDIZA BINTI MUHAMMAD),"NO.5, GERAI BERKUNCI 32 UNIT, MAJLIS DAERAH SRI AMAN,",Medan Selera,Sarawak,Sri Aman
18561.0,MINI STOP TRADING CO.,"BANGUNAN TAMU, MAJLIS DAERAH SUBIS,SIMPANG BEKENU,98150 BEKENU, SARAWAK",Pasar Mini,Sarawak,Bekenu
18562.0,CHOP SIN SIANG ANN,"NO. 12, BEKENU BAZAAR,98157 BEKENU, SARAWAK,",Kedai Runcit,Sarawak,Bekenu
18563.0,CHOP MUI HENG ( BEKENU),"LOT 14, BEKENU BAZAAR,98157 BEKENU, SARAWAK,",Kedai Runcit,Sarawak,Bekenu
18565.0,DAHLIANA CAFE,"NO.7, JALAN PADI RIA 13,BANDAR BARU UDA,81200, JOHOR,",Restoran Melayu,Johor,Johor Bahru
18566.0,RESTORAN EHSAN JAYA,"NO.1, JALAN NIAGA UTAMA, 81900 KOTA TINGGIJOHOR,",Restoran India Muslim,Johor,Kota Tinggi
18567.0,RESTORAN WARUNG KAMPUNGKU,"LOT G46, GROUND FLOOR TESCO EXTRA DESA TEBRAU,",Restoran Melayu,Johor,Johor Bahru
18568.0,MOHAMMAD KHAIRUL HASIF BIN AMRAN,"1674,KAMPUNG BARU SEBERANG CABANG,24300 KEMAMAN, TERENGGANU.",Kedai Runcit,Terengganu,Kemaman
18569.0,NKDP ENTERPRISE,"PT 1571,TAMAN NURI,PADANG SELISING,",Restoran Melayu,Kelantan,Machang
18570.0,WARUNG RAJA SELERO DUSUN DAMAR,"LOT 2295,KG. DUSUN DAMAR,",Restoran Melayu,Kelantan,Kuala Krai
18571.0,WARUNG SELERA KAMPUNG,"GUCHIL DUA TEPI CALTEX,KUALA KRAI KELANTAN,",Restoran Melayu,Kelantan,Kuala Krai
18572.0,KEDAI UMI POKOK CHEREE,"KG SUNGAI BATU,DALAM DABONG,",Restoran Melayu,Kelantan,Dabong
18573.0,KAK AAH ENTERPRISE,"KAMPUNG SUNGAI BATU,JELAWANG, DABONG,",Restoran Melayu,Kelantan,Dabong
18574.0,ADAM CAFE,"KG. BERANGAN,JELAWANG, DABONG,",Restoran Melayu,Kelantan,Dabong
18575.0,KEDAI RUNCIT BISMI,"NO 3,JALAN BAKTI 1, TAMAN MUTIARA RINI,81300 SKUDAI, JOHOR DARUL TAKZIM.",Kedai Runcit,Johor,Johor Bahru
18576.0,SEGI FRESH PUTRAJAYA PRESINT 15,"SEGI CASH & CARRY SDN. BHD,NO. 8 & 10, NADI COMMERCIAL LOT 15,JALAN PULAU PINANG, PRESINT 15, PUTRAJAYA",Pasar Raya / Supermarket,W.P. Putrajaya,Wp Putrajaya
18578.0,PASARAYA PANTAI SELAMAT (PERAMU) SDN BHD,"LOT 414,KAWASAN PERINDUSTRIAN PERAMU,",Pasar Raya / Supermarket,Pahang,Pekan
18579.0,PASAR MINI REZEKI,"B-0-3, JALAN 12/144A,TAMAN BUKIT CHERAS,",Pasar Mini,W.P. Kuala Lumpur,Bandar Tun Razak
18582.0,FOOD COURT AEON CHERAS SELATAN,"AEON CHERAS SELATAN STORE, ARAS MEZZANINI,LEBUH TUN HUSSIEN ONN,43200 BALAKONG",Foodcourt,Selangor,Hulu Langat
18584.0,FOOD COURT TESCO SEMENYIH,"LOT FC 2, TESCO SEMENYIH, TINGKAT 1,NO 1, JALAN TPS 1/1,TAMAN PELANGI SEMENYIH, 43500 SEMENYIH, SELANGOR",Foodcourt,Selangor,Hulu Langat
18585.0,MEDAN SELERA SG KANTAN,"LOT 457, JALAN SUNGAI KANTAN,43000 KAJANG, SELANGOR,",Medan Selera,Selangor,Hulu Langat
18586.0,HAPPY HAPPY CAFE,"15G, JALAN S 10/2,OFF JALAN BUKIT,43000 KAJANG, SELANGOR",Restoran Cina,Selangor,Hulu Langat
18587.0,RESTORAN IBRAHIM MAJU,"NO.2, GROUND FLOOR, JALAN REKO SENTRAL 8,TAMAN REKO SENTRAL,43000 KAJANG, SELANGOR",Restoran India Muslim,Selangor,Hulu Langat
18588.0,RESTORAN REST 1,"NO.72A, JALAN GROVE 1/2,TAMAN TTDI GROVE,43000 KAJANG, SELANGOR",Restoran India Muslim,Selangor,Hulu Langat
18589.0,RESTORAN SAJIAN SEDAP,"NO.2-1, JALAN BPP 5/7,BANDAR PUTRA PERMAI,43300 SERI KEMBANGAN, SELANGOR",Restoran Melayu,Selangor,Hulu Langat
18590.0,RESTORAN SINGGAHSANA,"NO 30G, JALAN TPS 1/7,TAMAN PELANGI SEMENYIH,43500 KAJANG, SELANGOR",Restoran Melayu,Selangor,Hulu Langat
18591.0,RESTORAN XIN SOON LAI,"NO. 1, JALAN INDAH,TAMAN INDAH SUNGAI JELOK,43000 KAJANG, SELANGOR",Restoran Cina,Selangor,Hulu Langat
18592.0,GERAI CIK NORLIA,"P23, PASAR SEKSYEN 14,TINGKAT ATAS,46100 PETALING JAYA, SELANGOR",Medan Selera,Selangor,Petaling Jaya
18593.0,RESTORAN JAMAL MOHAMED,"NO 32, 34 JALAN SEMANGAT,SEK -14/14,46100 PETALING JAYA, SELANGOR",Restoran India Muslim,Selangor,Petaling Jaya
18594.0,JIA SIANG ENTERPRISE,"NO 10A,JALAN 14/20,46100 PETALING JAYA, SELANGOR",Restoran Cina,Selangor,Petaling Jaya
18596.0,RESTORAN SAYANG SALHAH,"NO 29, JALAN CAMAR 4/3,KOTA DAMANSARA,47810 PETALING JAYA, SELANGOR",Restoran Melayu,Selangor,Petaling Jaya
18597.0,RESTORAN SYED ABU KOTA DAMANSARA,"JALAN PEKAKA 8/3,KOTA DAMANSARA,47810 PETALING JAYA, SELANGOR",Restoran India Muslim,Selangor,Petaling Jaya
18598.0,TANJUNG VILLAGE FOOD COURT,"7, 21, JALAN PJU 5/13, KOTA DAMANSARA,PETALING JAYA,47810 SELANGOR",Foodcourt,Selangor,Petaling Jaya
18599.0,RESTORAN DU CAFE,"NO 47, JALAN PJU 5/10,DATARAN SUNWAY,47810 PETALING JAYA, SELANGOR",Restoran Cina,Selangor,Petaling Jaya
18600.0,MEDAN SELERA TESCO MUTIARA DAMANSARA,"1ST FLOOR, TESCO EXTRA, NO. 8, JALAN PJU 7/4,MUTIARA DAMANSARA,47800 PETALING JAYA, SELANGOR",Medan Selera,Selangor,Petaling Jaya
18605.0,VILLAGE GROCER (AVENUE K),"C-9, & C-10, LEVEL CONCOURCE,AVENUE K,156, JALAN AMPANG,",Pasar Raya / Supermarket,W.P. Kuala Lumpur,Bukit Bintang
18607.0,KAFE 63 ( KGK GLOBAL ENTERPRISE ),"NO.44, JALAN DATO MUDA JAAFAR,44000 KUALA KUBU BHARU,HULU SELANGOR, SELANGOR",Restoran Melayu,Selangor,Hulu Selangor
18608.0,RESTORAN PELADANG,"LOT. 49, JALAN DATO MUDA JAAFAR,44000 KUALA KUBU BHARU,HULU SELANGOR, SELANGOR",Restoran Melayu,Selangor,Hulu Selangor
18609.0,FAZLINA MAJU BISTRO SDN BHD,"NO.2, JALAN ABDUL HAMID,44000 KUALA KUBU BHARU, HULU SELANGOR, SELANGOR,",Restoran India Muslim,Selangor,Hulu Selangor
18610.0,RESTORAN SULAIMEN,"NO.22, JALAN KAMRUDDIN,4400 KUALA KUBU BHARU, SELANGOR,",Restoran India Muslim,Selangor,Hulu Selangor
18611.0,2218 KOPITIAM,"NO.6, GERAI MDHS,JALAN ABDUL HAMID,44000 KUALA KUBU BHARU, HULU SELANGOR, SELANGOR",Restoran Cina,Selangor,Hulu Selangor
18612.0,KEDAI KOPI YEW KEE,"NO.10, GERAI MDHS,JALAN MERDEKA KKB,44000 KUALA KUBU BHARU, HULU SELANGOR, SELANGOR",Restoran Cina,Selangor,Hulu Selangor
18613.0,RADZIAH ENTERPRISE,"LOT 37, JALAN RAJA MUDA JAAFAR,KUALA KUBU BHARU,44000, SELANGOR",Kedai Runcit,Selangor,Hulu Selangor
18614.0,1 MALAYSIA CAFE,"82A - 82B, JALAN MASJID,SARIKEI,SARAWAK",Restoran Melayu,Sarawak,Sarikei
18616.0,RESTORAN SBRJ,"NO 12, JALAN 4A/27A, SEKSYEN 2 DESA SETAPAK,WANGSA MAJU,",Restoran India Muslim,W.P. Kuala Lumpur,Wangsa Maju
18619.0,RESTORAN PELITA SAMUDERA JALAN AMPANG,"NO 113, JALAN AMPANG,KUALA LUMPUR,",Restoran India Muslim,W.P. Kuala Lumpur,Bukit Bintang
18620.0,RESTORAN ABM MAJU,"NO 18, JALAN 3/109C TAMAN ABADI INDAH, TAMAN DESA,KUALA LUMPUR,",Restoran India Muslim,W.P. Kuala Lumpur,Seputeh
18621.0,RESTORAN NORINA 69,"LOT 1, KEDAI MAKAN TAMAN TENAGA,JALAN SEKILAU,CHERAS",Restoran Melayu,W.P. Kuala Lumpur,Bandar Tun Razak
18622.0,RESTORAN AZZAHRA,"NO 98, AMBER BUSINESS PLAZA 2,JALAN JELAWAT 2,BATU 3 1/2, CHERAS , KL",Restoran India Muslim,W.P. Kuala Lumpur,Bandar Tun Razak
18623.0,RESTORAN AL-AMMAL MAJU,"NO 20A, JALAN JAYA 5, TAMAN JAYA,BANDAR TUN RAZAK,KL",Restoran India Muslim,W.P. Kuala Lumpur,Bandar Tun Razak
18624.0,RESTORAN PELITA SAMUDERA BANGSAR,"2-G, JALAN TELAWI 5, BANGSAR BARU,KL,",Restoran India Muslim,W.P. Kuala Lumpur,Lembah Pantai
18625.0,RESTORAN ADIK CORNER,"21-0-50, JALAN 15/2A TAMAN WILAYAH,SELAYANG,",Restoran Melayu,W.P. Kuala Lumpur,Batu
18626.0,RESTORAN VARGINA,"43A,-0-16 JALAN 1/48A, BANDAR BARU SENTUL,KL,",Restoran India Muslim,W.P. Kuala Lumpur,Batu
18627.0,RESTORAN HAJI SHAHUL,"49 GROUND FLOOR, UDARAMA KOMPLEX,JALAN 2/64A OFF,JALAN IPOH",Restoran India Muslim,W.P. Kuala Lumpur,Batu
18628.0,RESTORAN PELITA SAMUDRA SRI HARTAMAS,"NO 24, JALAN 25/70A, DESA SRI HARTAMAS,KL,",Restoran India Muslim,W.P. Kuala Lumpur,Segambut
18629.0,KOPITIAM GOOD VIEW,"B-G-2 VISTA MUTIARA, NO 1 JALAN VISTA MUTIARA OFF,JALAN KEPONG,KL",Restoran Cina,W.P. Kuala Lumpur,Kepong
18631.0,RESTORAN AMEER EHSAN,"NO.31, JALAN 2/76C,DESA PANDAN,",Restoran India Muslim,W.P. Kuala Lumpur,Titiwangsa
18632.0,FOOD COURT UTC KERAMAT MALL,"KOMPLEKS PERNIAGAAN KERAMAT MALL,JALAN DATOK KERAMAT,",Foodcourt,W.P. Kuala Lumpur,Titiwangsa
18633.0,MEDAN SELERA JALAN CHOW KIT,"403, JALAN CHOW KIT,-,",Medan Selera,W.P. Kuala Lumpur,Titiwangsa
18634.0,RESTORAN D'CHOW KIT,"40G, JALAN CHOW KIT,-,",Restoran Melayu,W.P. Kuala Lumpur,Titiwangsa
18635.0,MEDAN SELERA COCHRANE,"NO.15, GERAI TEPI JALAN COCHRANE PERKASA,-,",Medan Selera,W.P. Kuala Lumpur,Cheras
18638.0,FOOD EMPIRE ( MYTOWN ),"LOT NO.L3-021 & L3-E 021, LEVEL 3 MYTOWN SHOPPING CENTRE,NO.6, JALAN COCHRANE, SEKSYEN 90,",Foodcourt,W.P. Kuala Lumpur,Cheras
18639.0,MEDAN SELERA MENARA PGRM,"MENARA PGRM,NO.8, JALAN PUDU ULU,",Medan Selera,W.P. Kuala Lumpur,Cheras
18640.0,RESTORAN NURIN FOOD CORNER,"2-0-1, QUEENS AVENUE, JALAN BAYAM,OFF JALAN SHELLEY,",Restoran India Muslim,W.P. Kuala Lumpur,Cheras
18641.0,RESTORAN JIA XIANG RECIPE,"NO.67G, JALAN LANDAK, OFF JALAN PUDU,-,",Restoran Cina,W.P. Kuala Lumpur,Cheras
18642.0,RESTORAN NIKHMAN BISTRO,"LOTG12, TINGKAT BAWAH TOWER 1, MENARA PGRM,NO.8, JALAN PUDU ULU,CHERAS, KUALA LUMPUR",Restoran India Muslim,W.P. Kuala Lumpur,Cheras
18643.0,KOPITIAM WENG HENG,"16, JALAN RAMPAI NIAGA 1,RAMPAI BUSINESS PARK,TAMAN SRI RAMPAI",Restoran Cina,W.P. Kuala Lumpur,Setiawangsa
18644.0,MEDAN SELERA D'REJANG,"NO25, JALAN WANGSA CERIA7B,WANGSA MELAWATI,",Medan Selera,W.P. Kuala Lumpur,Setiawangsa
18645.0,RESTORAN FAREED,"37-G, JALAN 2/2F,PUSAT BANDAR WANGSA MAJU,",Restoran India Muslim,W.P. Kuala Lumpur,Setiawangsa
18646.0,FOOD COURT GIANT HYPERMARKET,"NO.5, JALAN KILANG,OFF JALAN GENTING KELANG,TAMAN DANAU KOTA",Foodcourt,W.P. Kuala Lumpur,Setiawangsa
18647.0,RESTORAN NEW SOON LY,"NO.2, JALAN REJANG 6,SETAPAK JAYA,",Restoran Cina,W.P. Kuala Lumpur,Setiawangsa
18648.0,MEDAN SELERA TAMAN SETIAWANGSA,"MAADZ FOOD,G23, MEDAN SELERA JALAN SETIAWANGSA 13,TAMAN SETIAWANSA",Medan Selera,W.P. Kuala Lumpur,Setiawangsa
18649.0,RESTORAN HASLAM,"A-01-13, WISMA PANTAI,JALAN PANTAI BARU,BANGSAR",Restoran Melayu,W.P. Kuala Lumpur,Lembah Pantai
18650.0,HAWKER CENTRE AT MENARA TM,"1ST FLOOR, NORTH WING,MENARA TM,JALAN PANTAI BHARU",Foodcourt,W.P. Kuala Lumpur,Lembah Pantai
18651.0,RESTORAN SENTOSA JAYA,"NO.2, JALAN 1A/133,TAMAN SRI SENTOSA,",Restoran Cina,W.P. Kuala Lumpur,Lembah Pantai
18652.0,SING SIANG HUAT RESTAURANT,"259G, JALAN BATU BELAH,TAMAN BATU VIEW,",Restoran Cina,W.P. Kuala Lumpur,Batu
18653.0,RESTORAN WENG KEI,"10148, JALAN SENTUL,SENTUL PASAR,",Restoran Cina,W.P. Kuala Lumpur,Batu
18654.0,FOON LOK RESTAURANT,"23, JALAN MALINJA 2,TAMAN BUNGA RAYA,SETAPAK",Restoran Cina,W.P. Kuala Lumpur,Wangsa Maju
18655.0,WARUNG ARSHAD,"8A, JALAN TAMAN MELATI,TAMAN MELATI,GOMBAK",Restoran Melayu,W.P. Kuala Lumpur,Wangsa Maju
18657.0,SING KEE KITCHEN,"61A, TINGKAT BAWAH,JALAN DESA BAKTI,TAMAN DESA",Restoran Cina,W.P. Kuala Lumpur,Seputeh
18658.0,RESTORAN D'ANISSA,"NO.10-1, JALAN 14/22,SEKSYEN 14,46100 PETALING JAYA, SELANGOR",Restoran Melayu,Selangor,Petaling Jaya
18660.0,SYARIKAT WARIS BUKIT,"BLOK 90-02-02, FLAT SRI KOTA,BANDAR TUN RAZAK,",Kedai Runcit,W.P. Kuala Lumpur,Bandar Tun Razak
